YEAR _code,Year,REGION _code,Region,COUNTRY _code,Country,AGEGROUP _code,Sex,Numeric,Low,High,CountryYear,Comments
1984,1984,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,134.5,126.6,142.7,Armenia 1984,
1985,1985,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,134.3,126.7,142.1,Armenia 1985,
1990,1990,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.2,126.2,139.9,Armenia 1990,
1991,1991,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.2,126.3,139.8,Armenia 1991,
1992,1992,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.1,126.3,139.8,Armenia 1992,
1993,1993,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.1,126.3,139.7,Armenia 1993,
1994,1994,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.2,126.4,139.8,Armenia 1994,
1999,1999,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.4,127.4,139.5,Armenia 1999,
2000,2000,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.5,127.7,139.4,Armenia 2000,
2001,2001,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.6,127.9,139.3,Armenia 2001,
2002,2002,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,133.7,128.2,139.2,Armenia 2002,
2007,2007,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,134.2,128.6,139.9,Armenia 2007,
2008,2008,EUR,Europe,ARM,Armenia,AGE25-PLUS,Female,134.2,128.1,140.5,Armenia 2008,
2009,2009,EMR,Eastern Mediterranean,MAR,Morocco,AGE25-PLUS,Male,129.1,121.7,136.4,Morocco 2009,
1980,1980,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,129.5,123.3,135.8,Australia 1980,
1986,1986,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,127.6,124.1,131.3,Australia 1986,
1987,1987,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,127.4,124,130.7,Australia 1987,
1988,1988,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,127.1,123.9,130.3,Australia 1988,
1989,1989,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,126.8,123.7,129.9,Australia 1989,
1994,1994,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,125.4,122.6,128.1,Australia 1994,
1995,1995,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,125,122.3,127.7,Australia 1995,
1996,1996,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,124.7,121.9,127.4,Australia 1996,
1997,1997,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,124.3,121.5,127.1,Australia 1997,
2002,2002,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,122.3,119.1,125.6,Australia 2002,
2003,2003,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,121.9,118.4,125.4,Australia 2003,
2004,2004,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,121.5,117.8,125.3,Australia 2004,
2005,2005,WPR,Western Pacific,AUS,Australia,AGE25-PLUS,Female,121.1,117,125.2,Australia 2005,
1981,1981,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,136.5,128.1,145.4,Austria 1981,
1982,1982,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,136,128,144.3,Austria 1982,
1983,1983,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,135.5,127.9,143.1,Austria 1983,
1984,1984,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,134.9,127.6,142.2,Austria 1984,
1989,1989,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,132.7,125.9,139.7,Austria 1989,
1990,1990,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,132.4,125.6,139.4,Austria 1990,
1991,1991,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,132.1,125.3,139.1,Austria 1991,
1992,1992,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,131.8,124.8,138.8,Austria 1992,
1997,1997,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,129.8,122.7,136.8,Austria 1997,
1998,1998,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,129.4,122.2,136.4,Austria 1998,
1999,1999,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,129.1,121.8,136.1,Austria 1999,
2000,2000,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,128.8,121.5,135.8,Austria 2000,
2001,2001,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,128.5,121.2,135.5,Austria 2001,
2006,2006,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,127.4,119.6,135.4,Austria 2006,
2007,2007,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,127.1,118.9,135.6,Austria 2007,
2008,2008,EUR,Europe,AUT,Austria,AGE25-PLUS,Female,126.9,118.3,135.9,Austria 2008,
2009,2009,EMR,Eastern Mediterranean,MAR,Morocco,AGE25-PLUS,Female,130.3,122.6,138,Morocco 2009,
1984,1984,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,130.6,122.8,138.5,Azerbaijan 1984,
1985,1985,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,130.4,122.8,137.8,Azerbaijan 1985,
1986,1986,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,130.1,122.9,137.3,Azerbaijan 1986,
1987,1987,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,129.8,122.7,136.8,Azerbaijan 1987,
1992,1992,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,128.6,122,135.1,Azerbaijan 1992,
1993,1993,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,128.3,121.7,134.8,Azerbaijan 1993,
1994,1994,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,128,121.4,134.4,Azerbaijan 1994,
1995,1995,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,127.7,121.1,134.1,Azerbaijan 1995,
1996,1996,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,127.4,120.9,133.6,Azerbaijan 1996,
2001,2001,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,126.9,121.4,132.3,Azerbaijan 2001,
2002,2002,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,127,121.8,132.2,Azerbaijan 2002,
2003,2003,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,127.2,122.2,132.1,Azerbaijan 2003,
2004,2004,EUR,Europe,AZE,Azerbaijan,AGE25-PLUS,Female,127.3,122.4,132,Azerbaijan 2004,
2009,2009,AFR,Africa,MOZ,Mozambique,AGE25-PLUS,Male,135.8,129.3,142.4,Mozambique 2009,
1980,1980,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,129.3,117.8,140.4,Bahamas 1980,
1981,1981,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,129,118.2,139.4,Bahamas 1981,
1982,1982,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,128.7,118.5,138.6,Bahamas 1982,
1987,1987,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,127.1,118.4,135.4,Bahamas 1987,
1988,1988,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,126.8,118.2,135.1,Bahamas 1988,
1989,1989,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,126.4,118.1,134.7,Bahamas 1989,
1990,1990,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,126.1,117.8,134.2,Bahamas 1990,
1991,1991,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,125.7,117.5,133.8,Bahamas 1991,
1996,1996,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,124.3,116.2,132.2,Bahamas 1996,
1997,1997,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,124,116.1,132,Bahamas 1997,
1998,1998,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,123.8,116,131.8,Bahamas 1998,
1999,1999,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,123.7,115.9,131.5,Bahamas 1999,
2004,2004,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,123.3,115.4,131.1,Bahamas 2004,
2005,2005,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,123.4,115.4,131.2,Bahamas 2005,
2006,2006,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,123.4,115.3,131.6,Bahamas 2006,
2007,2007,AMR,Americas,BHS,Bahamas,AGE25-PLUS,Female,123.5,114.9,132,Bahamas 2007,
1983,1983,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,130.8,123.3,138.3,Bahrain 1983,
1984,1984,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,130.5,123.4,137.6,Bahrain 1984,
1985,1985,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,130.2,123.5,137,Bahrain 1985,
1986,1986,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,130,123.5,136.4,Bahrain 1986,
1991,1991,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,129.1,123.5,134.8,Bahrain 1991,
1992,1992,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,129,123.5,134.6,Bahrain 1992,
1993,1993,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,128.9,123.5,134.3,Bahrain 1993,
1994,1994,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,128.8,123.5,134.1,Bahrain 1994,
1999,1999,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,128,122.8,133.1,Bahrain 1999,
2000,2000,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,127.8,122.6,133,Bahrain 2000,
2001,2001,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,127.6,122.4,132.9,Bahrain 2001,
2002,2002,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,127.4,122.1,132.9,Bahrain 2002,
2008,2008,EMR,Eastern Mediterranean,BHR,Bahrain,AGE25-PLUS,Female,126.1,118.9,133.4,Bahrain 2008,
2009,2009,AFR,Africa,MOZ,Mozambique,AGE25-PLUS,Female,132.3,126,138.9,Mozambique 2009,
1980,1980,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,118.5,107.8,129.3,Bangladesh 1980,
1981,1981,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,118.7,108.5,128.9,Bangladesh 1981,
1986,1986,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,119.6,111.3,128.1,Bangladesh 1986,
1987,1987,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,119.8,111.8,128.2,Bangladesh 1987,
1988,1988,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,120,112.2,128.2,Bangladesh 1988,
1989,1989,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,120.2,112.5,128.4,Bangladesh 1989,
1994,1994,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,121.1,113.3,129.2,Bangladesh 1994,
1995,1995,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,121.2,113.4,129.3,Bangladesh 1995,
1996,1996,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,121.4,113.5,129.4,Bangladesh 1996,
1997,1997,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,121.5,113.6,129.6,Bangladesh 1997,
2003,2003,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,122.6,114.8,130.5,Bangladesh 2003,
2004,2004,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,122.8,115,130.8,Bangladesh 2004,
2005,2005,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,122.9,115,131.1,Bangladesh 2005,
2006,2006,SEAR,South-East Asia,BGD,Bangladesh,AGE25-PLUS,Female,123.1,114.9,131.3,Bangladesh 2006,
1981,1981,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,130.3,119.7,141.3,Barbados 1981,
1982,1982,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,129.8,119.8,139.9,Barbados 1982,
1983,1983,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,129.3,120.2,138.6,Barbados 1983,
1984,1984,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,128.8,120.3,137.4,Barbados 1984,
1989,1989,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,126.9,120.3,133.6,Barbados 1989,
1990,1990,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,126.6,120.1,133.2,Barbados 1990,
1991,1991,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,126.3,120,132.7,Barbados 1991,
1992,1992,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,126.1,120.1,132.3,Barbados 1992,
1993,1993,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,126,120,132,Barbados 1993,
1998,1998,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,125.7,120.4,130.8,Barbados 1998,
1999,1999,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,125.7,120.5,130.7,Barbados 1999,
2000,2000,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,125.8,120.7,130.7,Barbados 2000,
2001,2001,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,125.9,120.8,130.8,Barbados 2001,
2006,2006,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,126.9,120.7,133.3,Barbados 2006,
2007,2007,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,127.1,120.3,134.2,Barbados 2007,
2008,2008,AMR,Americas,BRB,Barbados,AGE25-PLUS,Female,127.3,119.9,134.9,Barbados 2008,
2009,2009,SEAR,South-East Asia,MMR,Myanmar,AGE25-PLUS,Male,130.1,125.2,134.7,Myanmar 2009,
1984,1984,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,135.7,126.6,144.9,Belarus 1984,
1985,1985,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,135.6,126.6,144.5,Belarus 1985,
1986,1986,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,135.4,126.6,144.2,Belarus 1986,
1987,1987,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,135.2,126.5,143.7,Belarus 1987,
1988,1988,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,134.9,126.3,143.4,Belarus 1988,
1993,1993,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,133.5,124.7,142.2,Belarus 1993,
1994,1994,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,133.2,124.4,141.9,Belarus 1994,
1995,1995,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,132.9,124,141.7,Belarus 1995,
1996,1996,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,132.6,123.8,141.4,Belarus 1996,
2001,2001,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,131.7,123,140.6,Belarus 2001,
2002,2002,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,131.7,123.1,140.6,Belarus 2002,
2003,2003,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,131.7,123.1,140.7,Belarus 2003,
2004,2004,EUR,Europe,BLR,Belarus,AGE25-PLUS,Female,131.8,123,140.8,Belarus 2004,
1980,1980,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,134,126.6,141.5,Belgium 1980,
1981,1981,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,133.5,127,140.1,Belgium 1981,
1982,1982,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,133.1,127.1,138.9,Belgium 1982,
1983,1983,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,132.6,127.3,137.7,Belgium 1983,
1988,1988,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,130.9,127.2,134.6,Belgium 1988,
1989,1989,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,130.8,127.2,134.4,Belgium 1989,
1990,1990,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,130.8,127.1,134.4,Belgium 1990,
1991,1991,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,130.7,126.9,134.4,Belgium 1991,
1996,1996,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,130.2,125.8,134.8,Belgium 1996,
1997,1997,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,129.9,125.4,134.6,Belgium 1997,
1998,1998,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,129.5,124.9,134.4,Belgium 1998,
1999,1999,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,129.1,124.3,134.1,Belgium 1999,
2005,2005,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,126.1,120.2,132.9,Belgium 2005,
2006,2006,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,125.6,119.3,132.9,Belgium 2006,
2007,2007,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,125.1,118.2,133.1,Belgium 2007,
2008,2008,EUR,Europe,BEL,Belgium,AGE25-PLUS,Female,124.6,117.1,133.1,Belgium 2008,
1983,1983,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,120.2,111.4,129,Belize 1983,
1984,1984,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,119.9,111.5,128.1,Belize 1984,
1985,1985,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,119.6,111.5,127.3,Belize 1985,
1986,1986,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,119.3,111.6,126.6,Belize 1986,
1991,1991,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,118.5,111.8,124.9,Belize 1991,
1992,1992,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,118.5,111.9,124.8,Belize 1992,
1993,1993,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,118.4,112.1,124.6,Belize 1993,
1994,1994,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,118.3,112.1,124.4,Belize 1994,
2000,2000,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,117.6,112.6,122.6,Belize 2000,
2001,2001,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,117.6,112.8,122.4,Belize 2001,
2002,2002,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,117.6,113,122.3,Belize 2002,
2003,2003,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,117.7,113.1,122.3,Belize 2003,
2008,2008,AMR,Americas,BLZ,Belize,AGE25-PLUS,Female,118.2,112.4,124.1,Belize 2008,
2009,2009,SEAR,South-East Asia,MMR,Myanmar,AGE25-PLUS,Female,126.3,121.3,131.3,Myanmar 2009,
1980,1980,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,123.4,113.8,133,Benin 1980,
1981,1981,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,123.5,114.7,132.4,Benin 1981,
1986,1986,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,124.2,117.5,131.2,Benin 1986,
1987,1987,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,124.3,117.8,131.1,Benin 1987,
1988,1988,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,124.5,117.9,131.1,Benin 1988,
1989,1989,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,124.7,118.1,131.3,Benin 1989,
1990,1990,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,124.8,118.3,131.3,Benin 1990,
1995,1995,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,125.3,119.1,131.7,Benin 1995,
1996,1996,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,125.4,119.2,131.8,Benin 1996,
1997,1997,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,125.5,119.5,131.8,Benin 1997,
1998,1998,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,125.6,119.8,131.6,Benin 1998,
2003,2003,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,126.2,121.1,131.1,Benin 2003,
2004,2004,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,126.3,121.4,130.9,Benin 2004,
2005,2005,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,126.4,121.7,130.9,Benin 2005,
2006,2006,AFR,Africa,BEN,Benin,AGE25-PLUS,Female,126.5,121.8,130.8,Benin 2006,
1981,1981,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,117.5,107.7,127.6,Bhutan 1981,
1982,1982,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,118,108.6,127.4,Bhutan 1982,
1983,1983,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,118.4,109.7,127.4,Bhutan 1983,
1984,1984,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,118.9,110.5,127.6,Bhutan 1984,
1985,1985,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,119.3,111.3,127.7,Bhutan 1985,
1990,1990,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,121.5,113.9,128.9,Bhutan 1990,
1991,1991,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,121.9,114.4,129.2,Bhutan 1991,
1992,1992,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,122.2,114.7,129.6,Bhutan 1992,
1993,1993,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,122.5,115.1,130,Bhutan 1993,
1998,1998,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,123.7,116.5,130.7,Bhutan 1998,
1999,1999,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,123.8,116.8,130.7,Bhutan 1999,
2000,2000,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,123.8,116.9,130.6,Bhutan 2000,
2001,2001,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,123.8,117.1,130.5,Bhutan 2001,
2007,2007,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,123.4,116.7,130.1,Bhutan 2007,
2008,2008,SEAR,South-East Asia,BTN,Bhutan,AGE25-PLUS,Female,123.3,116.3,130.4,Bhutan 2008,
2009,2009,AFR,Africa,NAM,Namibia,AGE25-PLUS,Male,134.5,128.1,141,Namibia 2009,
1980,1980,AMR,Americas,BOL,Bolivia (Plurinational State of),AGE25-PLUS,Female,122.6,111.3,134.1,Bolivia (Plurinational State of) 1980,
1985,1985,AMR,Americas,BOL,Bolivia (Plurinational State of),AGE25-PLUS,Female,122.1,112.9,131.5,Bolivia (Plurinational State of) 1985,
1986,1986,AMR,Americas,BOL,Bolivia (Plurinational State of),AGE25-PLUS,Female,122.1,113,131.2,Bolivia (Plurinational State of) 1986,
1987,1987,AMR,Americas,BOL,Bolivia (Plurinational State of),AGE25-PLUS,Female,122.1,113.1,130.9,Bolivia (Plurinational State of) 1987,
1988,1988,AMR,Americas,BOL,Bolivia (Plurinational State of),AGE25-PLUS,Female,122,113.2,130.7,Bolivia (Plurinational State of) 1988,
1993,1993,AMR,Americas,BOL,Bolivia (Plurinational State of),AGE25-PLUS,Female,121.9,113.1,130.6,Bolivia (Plurinational State of) 1993,
1994,1994,AMR,Americas,BOL,Bolivia (Plurinational State of),AGE25-PLUS,Female,121.8,113,130.5,Bolivia (Plurinational State of) 1994,
