"","AreaName","ItemName","ElementName","Value","DerivedFrom","CO2RR","CO2SE","VegOrMeat","order","countrycode","CO2.SE.weighted","protein.amb.cal","proteinCO2","protein.cal.CO2"
"11352","Sri Lanka","Fats, Animals, Raw","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11353","Sri Lanka","Sorghum and products","Protein supply quantity (g/capita/day)",0,"Sorghum",1.00261891758065,0.0238594868227217,"Veg",180,"LKA",0,0,0,0
"11354","Sri Lanka","Sweet potatoes","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",180,"LKA",0,0,0,0
"11355","Sri Lanka","Pimento","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0.000528624627310718,4.25,0.83109783,3.5321657775
"11356","Sri Lanka","Roots, Other","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",180,"LKA",0,0,0,0
"11357","Sri Lanka","Sugar non-centrifugal","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11359","Sri Lanka","Peas","Protein supply quantity (g/capita/day)",1,"Peas",0.969286173217391,0.104739889965233,"Veg",180,"LKA",0.0109704445499291,4.25,0.969286173217391,4.11946623617391
"11360","Sri Lanka","Plantains","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11361","Sri Lanka","Spices, Other","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0.000528624627310718,4.25,0.83109783,3.5321657775
"11362","Sri Lanka","Sweeteners, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11363","Sri Lanka","Pineapples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11364","Sri Lanka","Aquatic Plants","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11365","Sri Lanka","Lemons, Limes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11366","Sri Lanka","Pepper","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11367","Sri Lanka","Oranges, Mandarines","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11368","Sri Lanka","Oats","Protein supply quantity (g/capita/day)",0,"C3",0.915265392641176,0.0190588912548012,"Veg",180,"LKA",0,0,0,0
"11369","Sri Lanka","Oilcrops, Other","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",180,"LKA",0,0,0,0
"11370","Sri Lanka","Dates","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11371","Sri Lanka","Bovine Meat","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",180,"LKA",0,4.25,1,4.25
"11372","Sri Lanka","Aquatic Animals, Others","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11373","Sri Lanka","Tomatoes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11374","Sri Lanka","Cream","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11375","Sri Lanka","Pulses, Other and products","Protein supply quantity (g/capita/day)",4,"Pulse",0.9701329595,0.0442203974233508,"Veg",180,"LKA",0.0312870967724654,17,3.880531838,16.4922603115
"11376","Sri Lanka","Wheat and products","Protein supply quantity (g/capita/day)",9,"Wheat",0.920571043841237,0.0253603990315093,"Veg",180,"LKA",0.0520951369620276,38.25,8.28513939457113,35.2118424269273
"11377","Sri Lanka","Beer","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11378","Sri Lanka","Fish, Liver Oil","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11379","Sri Lanka","Beans","Protein supply quantity (g/capita/day)",1,"Beans",0.96018227925,0.0449272691775596,"Veg",180,"LKA",0.0020184595157529,4.25,0.96018227925,4.0807746868125
"11380","Sri Lanka","Apples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11381","Sri Lanka","Millet and products","Protein supply quantity (g/capita/day)",0,"Sorghum",1.00261891758065,0.0238594868227217,"Veg",180,"LKA",0,0,0,0
"11382","Sri Lanka","Cloves","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11383","Sri Lanka","Maize and products","Protein supply quantity (g/capita/day)",1,"Maize",0.956870944,0.0585431094272955,"Veg",180,"LKA",0.0034272956614163,4.25,0.956870944,4.066701512
"11384","Sri Lanka","Sesameseed Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",180,"LKA",0,0,0,0
"11386","Sri Lanka","Cephalopods","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11387","Sri Lanka","Barley and products","Protein supply quantity (g/capita/day)",0,"Barley",0.861118902,0.0259112120197859,"Veg",180,"LKA",0,0,0,0
"11388","Sri Lanka","Tea (including mate)","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11389","Sri Lanka","Meat, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11390","Sri Lanka","Mutton & Goat Meat","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11391","Sri Lanka","Marine Fish, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11392","Sri Lanka","Potatoes and products","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",180,"LKA",0,0,0,0
"11393","Sri Lanka","Crustaceans","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11394","Sri Lanka","Rape and Mustardseed","Protein supply quantity (g/capita/day)",0,"Mustard",0.960392799590909,0.0951416018385209,"Veg",180,"LKA",0,0,0,0
"11395","Sri Lanka","Cassava and products","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",180,"LKA",0,0,0,0
"11396","Sri Lanka","Poultry Meat","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",180,"LKA",0,8.5,2,8.5
"11397","Sri Lanka","Fish, Body Oil","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11398","Sri Lanka","Molluscs, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11399","Sri Lanka","Sugar cane","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11400","Sri Lanka","Grapes and products (excl wine)","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",180,"LKA",0,0,0,0
"11401","Sri Lanka","Pigmeat","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",180,"LKA",0,0,0,0
"11402","Sri Lanka","Sesame seed","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",180,"LKA",0,0,0,0
"11403","Sudan (former)","Oilcrops, Other","Protein supply quantity (g/capita/day)",1,"Oil",1.00125130270504,0.0150475664700888,"Veg",181,"SDN",0.000226429256671741,4.25,1.00125130270504,4.25531803649642
"11404","Sudan (former)","Beans","Protein supply quantity (g/capita/day)",0,"Beans",0.96018227925,0.0449272691775596,"Veg",181,"SDN",0,0,0,0
"11405","Sudan (former)","Millet and products","Protein supply quantity (g/capita/day)",3,"Sorghum",1.00261891758065,0.0238594868227217,"Veg",181,"SDN",0.00512347600299267,12.75,3.00785675274195,12.7833911991533
"11406","Sudan (former)","Apples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11408","Sudan (former)","Sugar cane","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11409","Sudan (former)","Dates","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11410","Sudan (former)","Spices, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11411","Sudan (former)","Pepper","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11412","Sudan (former)","Beer","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11413","Sudan (former)","Sorghum and products","Protein supply quantity (g/capita/day)",18,"Sorghum",1.00261891758065,0.0238594868227217,"Veg",181,"SDN",0.184445136107736,76.5,18.0471405164517,76.7003471949197
"11414","Sudan (former)","Poultry Meat","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11415","Sudan (former)","Coconuts - Incl Copra","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",181,"SDN",0,0,0,0
"11416","Sudan (former)","Pineapples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11417","Sudan (former)","Cephalopods","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11418","Sudan (former)","Marine Fish, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11419","Sudan (former)","Wheat and products","Protein supply quantity (g/capita/day)",9,"Wheat",0.920571043841237,0.0253603990315093,"Veg",181,"SDN",0.0520951369620276,38.25,8.28513939457113,35.2118424269273
"11420","Sudan (former)","Pelagic Fish","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11421","Sudan (former)","Onions","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0.000528624627310718,4.25,0.83109783,3.5321657775
"11422","Sudan (former)","Groundnuts (Shelled Eq)","Protein supply quantity (g/capita/day)",2,"Oil",1.00125130270504,0.0150475664700888,"Veg",181,"SDN",0.000905717026686963,8.5,2.00250260541008,8.51063607299284
"11423","Sudan (former)","Bananas","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11424","Sudan (former)","Bovine Meat","Protein supply quantity (g/capita/day)",3,"nonveg",1,0,"nonveg",181,"SDN",0,12.75,3,12.75
"11425","Sudan (former)","Lemons, Limes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11426","Sudan (former)","Yams","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",181,"SDN",0,0,0,0
"11427","Sudan (former)","Freshwater Fish","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",181,"SDN",0,4.25,1,4.25
"11428","Sudan (former)","Barley and products","Protein supply quantity (g/capita/day)",0,"Barley",0.861118902,0.0259112120197859,"Veg",181,"SDN",0,0,0,0
"11429","Sudan (former)","Aquatic Plants","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11430","Sudan (former)","Pimento","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11431","Sudan (former)","Cream","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11432","Sudan (former)","Tea (including mate)","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11433","Sudan (former)","Peas","Protein supply quantity (g/capita/day)",0,"Peas",0.969286173217391,0.104739889965233,"Veg",181,"SDN",0,0,0,0
"11434","Sudan (former)","Grapefruit and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11435","Sudan (former)","Demersal Fish","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11436","Sudan (former)","Cloves","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11437","Sudan (former)","Rice (Milled Equivalent)","Protein supply quantity (g/capita/day)",0,"Rice",0.924991483223464,0.0176579829645862,"Veg",181,"SDN",0,0,0,0
"11438","Sudan (former)","Oats","Protein supply quantity (g/capita/day)",0,"C3",0.915265392641176,0.0190588912548012,"Veg",181,"SDN",0,0,0,0
"11439","Sudan (former)","Mutton & Goat Meat","Protein supply quantity (g/capita/day)",4,"nonveg",1,0,"nonveg",181,"SDN",0,17,4,17
"11440","Sudan (former)","Tomatoes and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11441","Sudan (former)","Molluscs, Other","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11442","Sudan (former)","Meat, Other","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",181,"SDN",0,8.5,2,8.5
"11443","Sudan (former)","Grapes and products (excl wine)","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11444","Sudan (former)","Olives (including preserved)","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",181,"SDN",0,0,0,0
"11445","Sudan (former)","Sweet potatoes","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",181,"SDN",0,0,0,0
"11446","Sudan (former)","Cassava and products","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",181,"SDN",0,0,0,0
"11447","Sudan (former)","Oilcrops Oil, Other","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",181,"SDN",0,0,0,0
"11448","Sudan (former)","Oranges, Mandarines","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11449","Sudan (former)","Fats, Animals, Raw","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11450","Sudan (former)","Beverages, Fermented","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11451","Sudan (former)","Maize and products","Protein supply quantity (g/capita/day)",0,"Maize",0.956870944,0.0585431094272955,"Veg",181,"SDN",0,0,0,0
"11452","Sudan (former)","Fish, Body Oil","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11453","Sudan (former)","Coffee and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11454","Sudan (former)","Potatoes and products","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",181,"SDN",0,0,0,0
"11455","Sudan (former)","Fruits, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",181,"SDN",0,0,0,0
"11456","Sudan (former)","Crustaceans","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11457","Sudan (former)","Roots, Other","Protein supply quantity (g/capita/day)",0,"Root",0.940980303366666,0.0211127441867069,"Veg",181,"SDN",0,0,0,0
"11458","Sudan (former)","Butter, Ghee","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11460","Sudan (former)","Honey","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",181,"SDN",0,0,0,0
"11461","Sudan (former)","Rape and Mustardseed","Protein supply quantity (g/capita/day)",0,"Mustard",0.960392799590909,0.0951416018385209,"Veg",181,"SDN",0,0,0,0
"11462","Sudan (former)","Sesame seed","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",181,"SDN",0,0,0,0
"11463","Sudan (former)","Pulses, Other and products","Protein supply quantity (g/capita/day)",5,"Pulse",0.9701329595,0.0442203974233508,"Veg",181,"SDN",0.0488860887069772,21.25,4.8506647975,20.615325389375
"11464","Sudan (former)","Cocoa Beans and products","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",181,"SDN",0,0,0,0
"11465","Suriname","Sugar cane","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0,0,0,0
"11466","Suriname","Fats, Animals, Raw","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",182,"SUR",0,0,0,0
"11467","Suriname","Spices, Other","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0,0,0,0
"11468","Suriname","Coconut Oil","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",182,"SUR",0,0,0,0
"11469","Suriname","Marine Fish, Other","Protein supply quantity (g/capita/day)",1,"nonveg",1,0,"nonveg",182,"SUR",0,4.25,1,4.25
"11470","Suriname","Peas","Protein supply quantity (g/capita/day)",1,"Peas",0.969286173217391,0.104739889965233,"Veg",182,"SUR",0.0109704445499291,4.25,0.969286173217391,4.11946623617391
"11471","Suriname","Grapefruit and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0,0,0,0
"11472","Suriname","Bananas","Protein supply quantity (g/capita/day)",1,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0.000528624627310718,4.25,0.83109783,3.5321657775
"11473","Suriname","Plantains","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0,0,0,0
"11474","Suriname","Demersal Fish","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",182,"SUR",0,0,0,0
"11476","Suriname","Soyabeans","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",182,"SUR",0,0,0,0
"11477","Suriname","Oilcrops Oil, Other","Protein supply quantity (g/capita/day)",0,"Oil",1.00125130270504,0.0150475664700888,"Veg",182,"SUR",0,0,0,0
"11478","Suriname","Pigmeat","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",182,"SUR",0,8.5,2,8.5
"11479","Suriname","Beer","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",182,"SUR",0,0,0,0
"11480","Suriname","Maize and products","Protein supply quantity (g/capita/day)",0,"Maize",0.956870944,0.0585431094272955,"Veg",182,"SUR",0,0,0,0
"11481","Suriname","Aquatic Plants","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0,0,0,0
"11482","Suriname","Oats","Protein supply quantity (g/capita/day)",0,"C3",0.915265392641176,0.0190588912548012,"Veg",182,"SUR",0,0,0,0
"11483","Suriname","Potatoes and products","Protein supply quantity (g/capita/day)",1,"Root",0.940980303366666,0.0211127441867069,"Veg",182,"SUR",0.000445747967093326,4.25,0.940980303366666,3.99916628930833
"11484","Suriname","Onions","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0,0,0,0
"11485","Suriname","Butter, Ghee","Protein supply quantity (g/capita/day)",0,"nonveg",1,0,"nonveg",182,"SUR",0,0,0,0
"11486","Suriname","Pelagic Fish","Protein supply quantity (g/capita/day)",2,"nonveg",1,0,"nonveg",182,"SUR",0,8.5,2,8.5
"11487","Suriname","Pineapples and products","Protein supply quantity (g/capita/day)",0,"Veg",0.83109783,0.0229918382760213,"Veg",182,"SUR",0,0,0,0
"11488","Suriname","Groundnuts (Shelled Eq)","Protein supply quantity (g/capita/day)",1,"Oil",1.00125130270504,0.0150475664700888,"Veg",182,"SUR",0.000226429256671741,4.25,1.00125130270504,4.25531803649642
