plantorder,plantnumber,type,plant,paircount,CO2_quant,CO2_qual,facility,field01,fieldpots,replicate_facilities,N_est,SE_est,Var,watering,nitrogen,other,cultivar,concatenate,Author,site_of_expt,year_of_experiment,Sitecode,yearcode,exclude
3,3,C3_cereal,barley,245,365,0,OTC,0,pots,2,2.64,,,NA,3,,Franken_1930,"3-Braunschweig,_Germany1995700NAFranken_1930ambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1995,Brau,3,no_SE
4,4,C4_cereal,maize,246,375,0,FACE,1,field,4,0.9075,0.0125,0.00015625,dry,1,,DKC61-19,4-Champaign_Illinois2008550dryDKC61-19ambientlow,,Champaign_Illinois,2008,Illn,6,
1,1,C3_cereal,wheat,247,350,0,FACE,1,field,4,138,,,NA,3,,default,1-1996550NANAambienthigh,Porteaus_et_al_2009,,1996,Zport,1,no_SE
1,1,C3_cereal,wheat,248,350,0,FACE,1,field,4,116,,,NA,1,,default,1-1996550NANAambientlow,Porteaus_et_al_2009,,1996,Zport,1,
3,3,C3_cereal,barley,249,365,0,OTC,0,pots,2,2.28,,,NA,3,,Baronesse_1989,"3-Braunschweig,_Germany1995700NABaronesse_1989ambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1995,Brau,3,no_SE
4,4,C4_cereal,maize,250,375,0,FACE,1,field,4,1.215,0.06664583,0.004441667,dry,2,,34B43,4-Champaign_Illinois2008550dry34B43ambientmedium,,Champaign_Illinois,2008,Illn,6,
1,1,C3_cereal,wheat,251,384,0,OTC_,0,pots,2,24.2,,,NA,2,,turbo,"1-Braunschweig,_Germany1992718NAturboambientNA",Manderschied_et_al_1995,"Braunschweig,_Germany",1992,Brau,1,
1,1,C3_cereal,wheat,252,380,0,FACE,1,field,4,16.733217,0.610093952,0.37221463,wet,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,253,373,0,OTC,1,field,3,20.6,,,NA,2,,default,1-Wageningen1996736NANAambientNA,van_Oijen_et_al_1999,Wageningen,1996,Wage,3,
1,1,C3_cereal,wheat,254,380,0,FACE,1,field,4,16.308273,0.858984907,0.73785507,wet,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,255,380,0,FACE,1,field,4,13.54486,0.367185591,0.134825258,wet,1,TOS2,janz,"1-Horsham,_Australia2007550wetjanzambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,
1,1,C3_cereal,wheat,256,380,0,FACE,1,field,4,16.969865,0.579806791,0.336175915,wet,1,TOS_2_maybe,silverstar,"1-Horsham,_Australia2009550wetsilverstarambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
7,8,C4_cereal,sorghum,257,364,0,otc,1,field,3,13.49,,,NA,2,,default,"8-Auburn,_Alabama,_USA1992731NANAambientNA",Prior_et_al_2003_2008,"Auburn,_Alabama,_USA",1992,Alab,1,
1,1,C3_cereal,wheat,258,384,0,OTC_,0,pots,2,26.7,,,NA,2,,star,"1-Braunschweig,_Germany1992718NAstarambientNA",Manderscheid_et_al_1995,"Braunschweig,_Germany",1992,Brau,1,
1,1,C3_cereal,wheat,259,380,0,FACE,1,field,4,13.935295,0.359769772,0.129434289,wet,1,TOS1_maybe,zebu,"1-Horsham,_Australia2009550wetzebuambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
10,18,root_vegetable,potato,260,355,0,OTC,1,field,3,1.35,,,NA,2,,default,"18-Sutton_Bonnington,_UK1999680NANAambientmedium",Donnelly_et_al_2001,"Sutton_Bonnington,_UK",1999,Sutt,2,
15,54,oilcrop,soybean,261,350,0,GC,0,pots,1,62.401,5.2675,27.74655625,NA,2,,default,"54-Florida,_USA1994700NANAambientNA",Thomas_et_al_2001;_2003,"Florida,_USA",1994,Flori,2,no_samplesize
1,1,C3_cereal,wheat,262,373,0,OTC,1,field,3,20.4,,,NA,2,,default,1-Wageningen1996736NANAlowNA,van_Oijen_et_al_1999,Wageningen,1996,Wage,3,
9,17,root_vegetable,cassava,263,360,0,GH,0,pots,1,0.609,0.062,0.003844,NA,3,,default,17-709NANAambienthigh,Gleadow_et_al_2009,,,ANUg,1,no_SE
1,1,C3_cereal,wheat,264,380,0,FACE,1,field,4,16.179005,0.599172483,0.359007664,dry,1,TOS_2_maybe,drysdale,"1-Horsham,_Australia2009550drydrysdaleambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,265,380,0,FACE,1,field,4,17,0.230589995,0.053171746,wet,2,TOS_2_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientmediumTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
18,57,oilcrop,rapeseed,266,380,0,GC,0,pots,3,29.7,,,NA,2,,default,"57-Heidfeldhof,_Stuttgart550NANAambientmedium",Franzaring_et_al_2011_2012,"Heidfeldhof,_Stuttgart",,Heid,5,
3,3,C3_cereal,barley,267,370,0,FACE,1,field,2,1.94,,,NA,1,,eckendorfer_mammut,"3-Braunschweig,_Germany1999/2000550NAeckendorfer_mammutambientlow",Manderscheid_et_al_2001,"Braunschweig,_Germany",1999/2000,Brau,4,
2,2,C3_cereal,rice,268,369,0,OTC,1,field,6,100,,,NA,2,,default,2-Philippines1995665NANAambientNA,Ziska_et_al_1997,Philippines,1995,Phil,2,
2,2,C3_cereal,rice,269,350,0,GC,0,pots,1,1.709,0.0415,0.00172225,NA,2,[P]_=_120,default,"2-University_of_Western_Sydney,_Australia700NANAambientNA[P]_=_120",Seneweera_et_al_1996_Seneweera_&_Conroy_1997_,"University_of_Western_Sydney,_Australia",,UWS,1,
1,1,C3_cereal,wheat,270,380,0,FACE,1,field,4,17.32438,0.578167609,0.334277784,dry,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2009550dryyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,271,340,0,GC,0,pots,1,3.499,0.12,0.0144,wet,2,,norman,1-Berlin800wetnormanambientmedium,Mueller_et_al_1993,Berlin,,Berl,1,
1,1,C3_cereal,wheat,272,375,0,FACE,1,field,5,14.94,0.35,0.1225,NA,2,,default,"1-Heidfeldhof,_Stuttgart2008526NANAambientNA",Hogy_et_al_2013_,"Heidfeldhof,_Stuttgart",2008,Heid,4,
1,1,C3_cereal,wheat,273,380,0,FACE,1,field,4,15.10125,0.621762762,0.386588932,dry,1,TOS1_maybe,drysdale,"1-Horsham,_Australia2009550drydrysdaleambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,274,380,0,FACE,1,field,4,15.715465,0.195446079,0.03819917,wet,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
3,3,C3_cereal,barley,275,365,0,OTC,0,pots,2,2.95,,,NA,3,,Heines_Hanna_1899,"3-Braunschweig,_Germany1995700NAHeines_Hanna_1899ambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1995,Brau,3,
4,4,C4_cereal,maize,276,375,0,FACE,1,field,4,1.175,0.023979158,0.000575,dry,2,,DKC61-19,4-Champaign_Illinois2008550dryDKC61-19ambientmedium,,Champaign_Illinois,2008,Illn,6,
1,1,C3_cereal,wheat,277,380,0,FACE,1,field,4,14.610515,0.233356766,0.05445538,dry,1,TOS1_maybe,hartog,"1-Horsham,_Australia2009550dryhartogambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,278,380,0,FACE,1,field,4,13.40585,0.533233255,0.284337704,dry,1,TOS1_maybe,h45,"1-Horsham,_Australia2009550dryh45ambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,279,380,0,FACE,1,field,4,15.99826667,1.033777728,1.068696391,wet,1,TOS_2_maybe,yitpi,"1-Walpeup,_Australia2008550wetyitpiambientlowTOS_2_maybe",,"Walpeup,_Australia",2008,Walp,1,
1,1,C3_cereal,wheat,280,380,0,FACE,1,field,4,17.10437,0.548518397,0.300872432,wet,1,TOS_2_maybe,gladius,"1-Horsham,_Australia2009550wetgladiusambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,281,391,0,GH,0,pots,1,2.4,,,NA,2,entry_21,default,"1-Saskatoon,_Canada1994684NANAambientNAentry_21",Bai_et_al_2003,"Saskatoon,_Canada",1994,Sask,1,
1,1,C3_cereal,wheat,282,380,0,FACE,1,field,4,14.98736,0.640123901,0.409758609,dry,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,no_SE
1,1,C3_cereal,wheat,283,380,0,FACE,1,field,4,18.37592,1.007781465,1.015623481,dry,2,TOS_2_maybe,yitpi,"1-Horsham,_Australia2009550dryyitpiambientmediumTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,284,380,0,FACE,1,field,4,15.807585,0.556761247,0.309983086,wet,1,TOS_2_maybe,hartog,"1-Horsham,_Australia2009550wethartogambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
6,6,C3_cereal,oat,285,368,0,OTC,1,field,5,16.4,0.9,0.81,NA,2,,default,"6-Saerheim,_Norway676NANAambientNA",Sæbø_and_Mortensen_1996,"Saerheim,_Norway",,Saer,1,
1,1,C3_cereal,wheat,286,380,0,FACE,1,field,4,14.72689,0.679440026,0.461638749,dry,1,TOS1_maybe,gladius,"1-Horsham,_Australia2009550drygladiusambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
2,2,C3_cereal,rice,287,370,0,GC,0,pots,1,17.171,1.1755,1.38180025,NA,2,,default,"2-University_of_Western_Sydney,_Australia700NANAambientNA",Seneweera_et_al_2011,"University_of_Western_Sydney,_Australia",,UWS,2,
1,1,C3_cereal,wheat,288,380,0,FACE,1,field,4,11.518346,0.839593301,0.704916911,wet,1,TOS1_maybe,yitpi,"1-Walpeup,_Australia2008550wetyitpiambientlowTOS1_maybe",,"Walpeup,_Australia",2008,Walp,1,
1,1,C3_cereal,wheat,289,380,0,FACE,1,field,4,15.92487,0.439081221,0.192792319,dry,1,TOS_2_maybe,janz,"1-Horsham,_Australia2008550dryjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,290,360,0,OTC_,1,field,8,1,,,NA,2,,default,1-europeas_described_by_Jaeger_et_al_1999680NANAambientNA,Fangmeier_et_al_1999,europe,as_described_by_Jaeger_et_al_1999,Euro,1,
1,1,C3_cereal,wheat,291,391,0,GH,0,pots,1,2.6,,,NA,2,entry_13,default,"1-Saskatoon,_Canada1994684NANAambientNAentry_13",Bai_et_al_2003,"Saskatoon,_Canada",1994,Sask,1,
3,3,C3_cereal,barley,292,384,0,OTC,0,pots,2,27.3,,,NA,2,,arena,"3-Braunschweig,_Germany1992718NAarenaambientNA",Manderscheid_et_al_1995_,"Braunschweig,_Germany",1992,Brau,1,
13,32,pulses,peas,293,370,0,OTC,0,pots,2,4.79,,,NA,2,,default,32-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al_2007,Tohoku_uni_Sendai_Japan,2003,Toho,1,
1,1,C3_cereal,wheat,294,380,0,FACE,1,field,4,16.742978,0.754403801,0.569125095,dry,1,TOS1_maybe,janz,"1-Horsham,_Australia2008550dryjanzambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,295,380,0,FACE,1,field,4,16.61094,0.829990286,0.688883875,dry,1,TOS_2_maybe,janz,"1-Horsham,_Australia2009550dryjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
12,31,pulses,Beans_phaseolus,296,370,0,OTC,0,pots,2,3.3,,,NA,2,,phaseolus,31-Tohoku_uni_Sendai_Japan2003700NAphaseolusambientNA,Miyagi_et_al_2007,Tohoku_uni_Sendai_Japan,2003,Toho,1,
1,1,C3_cereal,wheat,297,340,0,GC,0,pots,1,3.51,0.124,0.015376,wet,2,,alcedo,1-Berlin800wetalcedoambientmedium,Mueller_et_al_1993,Berlin,,Berl,1,
1,1,C3_cereal,wheat,298,380,0,FACE,1,field,4,16.31645,1.228656248,1.509596176,wet,1,TOS_2_maybe,h45,"1-Horsham,_Australia2009550weth45ambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,299,380,0,FACE,1,field,4,16.24736,0.847813665,0.718788011,dry,1,TOS_2_maybe,hartog,"1-Horsham,_Australia2009550dryhartogambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
16,55,oilcrop,peanut,300,400,0,GC,0,pots,1,30.37,3.27,10.6929,NA,2,,default,55-NASA700NANAambientNA,Wu_et_al_1997,NASA,,NASA,1,no_samplesize
1,1,C3_cereal,wheat,301,380,0,FACE,1,field,4,15.63633,0.393900777,0.155157822,wet,1,TOS_2_maybe,drysdale,"1-Horsham,_Australia2009550wetdrysdaleambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
9,17,root_vegetable,cassava,302,360,0,GH,0,pots,1,0.405,0.05,0.0025,NA,1,,default,17-546NANAambientlow,Gleadow_et_al_2009,,,ANUg,1,no_SE
4,4,C4_cereal,maize,303,375,0,FACE,1,field,4,0.955,0.025980762,0.000675,dry,1,,34B43,4-Champaign_Illinois2008550dry34B43ambientlow,,Champaign_Illinois,2008,Illn,6,
1,1,C3_cereal,wheat,304,380,0,FACE,1,field,4,12.937165,0.468397008,0.219395757,wet,1,TOS1_maybe,yitpi,"1-Walpeup,_Australia2009550wetyitpiambientlowTOS1_maybe",,"Walpeup,_Australia",2009,Walp,2,
1,1,C3_cereal,wheat,305,380,0,FACE,1,field,4,16.839525,0.510974602,0.261095044,wet,1,TOS_2_maybe,zebu,"1-Horsham,_Australia2009550wetzebuambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
10,18,root_vegetable,potato,306,355,0,OTC,1,field,3,1.2,,,NA,2,,default,"18-Sutton_Bonnington,_UK1998680NANAambientmedium",Donnelly_et_al_2001,"Sutton_Bonnington,_UK",1998,Sutt,1,
1,1,C3_cereal,wheat,307,379,0,OTC,0,pots,4,3.2,,,NA,3,,turbo,"1-Braunschweig,_Germany1994689NAturboambienthigh",Manderscheid_and_Weigel_1997,"Braunschweig,_Germany",1994,Brau,2,
1,1,C3_cereal,wheat,308,315,0,GC,0,pots,3,100,,,NA,2,,default,1-695NANAambientmedium,Wolf_1996,,,Zwolf,1,
1,1,C3_cereal,wheat,309,380,0,FACE,1,field,4,14.780563,0.782658813,0.612554818,dry,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,310,380,0,FACE,1,field,4,17.129115,0.590994899,0.349274971,wet,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,311,350,0,OTC,1,field,12,100,,,NA,2,,default,"1-Jokonien,_Finland1992700NANAambientNA",Hakala_1998,"Jokonien,_Finland",1992,Joko,1,
9,17,root_vegetable,cassava,312,360,0,GH,0,pots,1,0.405,0.05,0.0025,NA,1,,default,17-709NANAambientlow,Gleadow_et_al_2009,,,ANUg,1,no_SE
1,1,C3_cereal,wheat,313,350,0,OTC,1,field,12,100,,,NA,2,,default,"1-Jokonien,_Finland1994700NANAambientNA",Hakala_1998,"Jokonien,_Finland",1994,Joko,2,
3,3,C3_cereal,barley,314,368,0,OTC,1,field,5,17,0.5,0.25,NA,2,,default,"3-Saerheim,_Norway676NAambientNA",Sæbø_and_Mortensen_1996,"Saerheim,_Norway",,Saer,1,
1,1,C3_cereal,wheat,315,350,0,GH,0,pots,1,2.545,0.123,0.015129,NA,2,,default,"1-Cambridge,_UK1990700NANAambientmedium",Thompson_and_Woodward_1994,"Cambridge,_UK",1990,Camb,1,
1,1,C3_cereal,wheat,316,380,0,FACE,1,field,4,15.607751,0.922436494,0.850889085,dry,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,317,365,0,OTC,0,pots,2,3.01,,,NA,1,,nandu,"1-Braunschweig,_Germany1994700NAnanduambientlow",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1994,Brau,2,
1,1,C3_cereal,wheat,318,365,0,OTC,0,pots,2,2.42,,,NA,1,,minaret,"1-Braunschweig,_Germany1994700NAminaretambientlow",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1994,Brau,2,
20,84,vegetable,cassava_leaves,319,360,0,GH,0,pots,1,4.181,0.135,0.018225,NA,2,,default,84-546NANAambientmedium,Gleadow_et_al_2009,,,ANUg,1,no_SE
1,1,C3_cereal,wheat,320,365,0,OTC,1,field,2,2.13,,,NA,2,,minaret,"1-Braunschweig,_Germany1999700NAminaretambientmedium",Manderscheid_et_al_2000,"Braunschweig,_Germany",1999,Brau,4,
15,54,oilcrop,soybean,321,360,0,CTC,0,pots,1,66,,,NA,2,high_P,default,54-Korea2001650NANAambientNAhigh_P,kim_et_al_2005_soy,Korea,2001,Kore,1,
20,84,vegetable,cassava_leaves,322,480,0,OTC,1,field,5,3.748,0.231,0.053361,NA,2,,default,"84-Instituto_Nacional_de_Investigaciones_Agrícolas_(INIA-CENIAP)_in_Maracay,_Estado_Aragua,_Venezuela,_680NANAambientNA",Fernandez_et_al_2002,"Instituto_Nacional_de_Investigaciones_Agrícolas_(INIA-CENIAP)_in_Maracay,_Estado_Aragua,_Venezuela,_",,Vene,1,no_SE
20,84,vegetable,cassava_leaves,323,360,0,GH,0,pots,1,3.351,0.12,0.0144,NA,1,,default,84-546NANAambientlow,Gleadow_et_al_2009,,,ANUg,1,no_SE
15,54,oilcrop,soybean,324,370,0,OTC,0,pots,2,7.27,,,NA,2,,default,54-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al_2007,Tohoku_uni_Sendai_Japan,2003,Toho,1,
10,18,root_vegetable,potato,325,382.5555556,0,OTC,1,field,27,12,,,NA,2,,default,"18-CHIP_5_sites_around_europe1998,_1999670NANAambientNA",Fangmeier_et_al_2002_,CHIP_5_sites_around_europe,"1998,_1999",Euro,1,
1,1,C3_cereal,wheat,326,391,0,GH,0,pots,1,2.7,,,NA,2,entry_1,default,"1-Saskatoon,_Canada1994684NANAambientNAentry_1",Bai_et_al_2003,"Saskatoon,_Canada",1994,Sask,1,
1,1,C3_cereal,wheat,327,315,0,GC,0,pots,3,100,,,NA,1,,default,1-695NANAambientvery_low,Wolf_1996,,,Zwolf,1,
21,133,fruit,strawberry,328,360,0,GC,0,pots,1,14.96,2.59,6.7081,NA,1,,default,133-China720NANAambientlow,sun_et_al_2012_strawberry,China,,Chin,1,no_samplesize
2,2,C3_cereal,rice,329,350,0,GC,0,pots,1,1.6,0.159,0.025281,NA,2,[P]_=_480,default,"2-University_of_Western_Sydney,_Australia700NANAambientNA[P]_=_480",Seneweera_et_al_1996_Seneweera_&_Conroy_1997_,"University_of_Western_Sydney,_Australia",,UWS,1,
15,54,oilcrop,soybean,330,360,0,CTC,0,pots,1,54,,,NA,1,,default,54-Korea2001650NANAambientlow,kim_et_al_2005_soy,Korea,2001,Kore,1,
20,79,vegetable,collard,331,375,0,OTC,1,field,3,9.3,0.9,0.81,NA,2,,collard,"79-Beltsville,_MD1999,_2000725NAcollardambientNA",Bunce_&_Sicher_2003,"Beltsville,_MD","1999,_2000",Belt,1,no_SE
20,95,vegetable,alfalfa,332,350,0,OTC,0,pots,1,33.8,1.44,2.0736,NA,2,,default,"95-University_of_Swansea,_U.K450NANAambientNA",Al-Rawahy_et_al_2013,"University_of_Swansea,_U.K",,Swan,1,
20,84,vegetable,cassava_leaves,333,360,0,GH,0,pots,1,4.181,0.135,0.018225,NA,2,,default,84-709NANAambientmedium,Gleadow_et_al_2009,,,ANUg,1,
20,97,vegetable,cabbage,334,360,0,GC,0,pots,1,0.53,0.01,0.0001,NA,2,,rinda,97-Jokonien720NArindaambientNA,reddy_et_al_2004_brassica,Jokonien,,Joko,1,no_SE
21,133,fruit,strawberry,335,360,0,GC,0,pots,1,13.68,3.65,13.3225,NA,3,,default,133-China720NANAambienthigh,sun_et_al_2012_strawberry,China,,Chin,1,no_samplesize
20,97,vegetable,cabbage,336,360,0,GC,0,pots,1,0.6,0.04,0.0016,NA,2,,lennox,97-Jokonien720NAlennoxambientNA,reddy_et_al_2004_brassica,Jokonien,,Joko,1,no_SE
20,79,vegetable,kohlrabi,337,375,0,OTC,1,field,3,8.7,1.1,1.21,NA,2,,kohlrabi,"79-Beltsville,_MD1999,_2000725NAkohlrabiambientNA",Bunce_&_Sicher_2003,"Beltsville,_MD","1999,_2000",Belt,1,e_only_CO2_on_sunny_days?
15,54,oilcrop,soybean,338,350,0,GC,0,pots,1,70.18,1.028,1.056784,NA,2,,default,"54-Florida,_USA1993700NANAambientNA",Thomas_et_al_2001;_2003,"Florida,_USA",1993,Flori,1,
15,54,oilcrop,soybean,339,360,0,OTC,1,field,3,0.31,,,NA,2,,default,"54-Auburn,_Alabama,_USA1992720NANAambientNA",Amthor_et_al_1994,"Auburn,_Alabama,_USA",1992,Alab,1,
1,1,C3_cereal,wheat,340,399,0,FACE,1,field,15,14.81,0.92,0.8464,wet,2,,Triso,"1-Heidfeldhof,_Stuttgart2004549wetTrisoambientmedium",Högy_et_al_2009_the_other_one,"Heidfeldhof,_Stuttgart",2004,Heid,1,
10,18,root_vegetable,potato,341,366,0,OTC,1,field,6,9.4,1.1,1.21,NA,2,,default,"18-Göteborg,_Sweden1998644NANAambientmedium",Piikki_et_al_2007,"Göteborg,_Sweden",1998,Gote,4,
9,17,root_vegetable,cassava,342,360,0,GH,0,pots,1,0.609,0.062,0.003844,NA,3,,default,17-546NANAambienthigh,Gleadow_et_al_2009,,,ANUg,1,no_SE
1,1,C3_cereal,wheat,343,413,0,CTC,0,pots,1,15.57,0.051020408,0.002603082,NA,2,,Beijing_9701,1-Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing2001-2002565NABeijing_9701ambientmedium,Lin_et_al_2005,Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing,2001-2002,Beij,1,
1,1,C3_cereal,wheat,344,340,0,GC,0,pots,1,4.227,0.204,0.041616,dry,2,,norman,1-Berlin800drynormanambientmedium,Mueller_et_al_1993,Berlin,,Berl,1,
1,1,C3_cereal,wheat,345,391,0,GH,0,pots,1,2.8,,,NA,2,entry_6,default,"1-Saskatoon,_Canada1994684NANAambientNAentry_6",Bai_et_al_2003,"Saskatoon,_Canada",1994,Sask,1,
1,1,C3_cereal,wheat,346,350,0,GH,0,pots,1,17,,,NA,3,,default,1-550NANAambientvery_high,Rogers_et_al_1996,,,Zrog96,1,
1,1,C3_cereal,wheat,347,350,0,GH,0,pots,1,16.3,,,NA,1,,default,1-550NANAambientlow,Rogers_et_al_1996,,,Zrog96,1,
1,1,C3_cereal,wheat,348,413,0,CTC,1,field,1,13.67,0.137755102,0.018976468,NA,2,,ZhongYu_five,1-Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing2001-2002565NAZhongYu_fiveambientmedium,Lin_et_al_2005,Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing,2001-2002,Beij,1,
1,1,C3_cereal,wheat,349,355,0,OTC,1,field,3,15.5,0.202072594,0.040833333,wet,2,,Dragon,"1-Göteborg,_Sweden1994660wetDragonambientmedium",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1994,Gote,1,49_days_pre_CO2
2,2,C3_cereal,rice,1,700,1,GC,0,pots,1,2.11,0,,NA,2,[P]_=_0,default,"2-University_of_Western_Sydney,_Australia700NANAambientNA[P]_=_0",Seneweera_et_al_1996_Seneweera_&_Conroy_1997_,"University_of_Western_Sydney,_Australia",,UWS,1,no_SD
1,1,C3_cereal,wheat,2,684,1,GH,0,pots,1,2.2,,,NA,2,entry_17,default,"1-Saskatoon,_Canada1994684NANAambientNAentry_17",Bai_et_al_2003,"Saskatoon,_Canada",1994,Sask,1,no_SD
1,1,C3_cereal,wheat,3,684,1,GH,0,pots,1,2.5,,,NA,2,entry_19,default,"1-Saskatoon,_Canada1994684NANAambientNAentry_19",Bai_et_al_2003,"Saskatoon,_Canada",1994,Sask,1,no_SD
15,54,oilcrop,soybean,4,500,1,OTC,1,field,4,40.5,,,NA,2,,default,"54-USDA-BARC1989,_1990500NANAambientNA",Mulchi_et_al_1995,USDA-BARC,"1989,_1990",BARC,1,no_SE
15,54,oilcrop,soybean,5,400,1,OTC,1,field,4,40.6,,,NA,2,,default,"54-USDA-BARC1989,_1990400NANAambientNA",Mulchi_et_al_1995,USDA-BARC,"1989,_1990",BARC,1,no_SE
1,1,C3_cereal,wheat,6,550,1,FACE,1,field,4,,,,wet,2,,default,"1-Maricopa,_Arizona1996550wetNAambientNA",Kimball_et_al_2001;_Pinter_et_al_1997,"Maricopa,_Arizona",1996,Mari,1,
1,1,C3_cereal,wheat,7,526,1,FACE,1,field,15,,,,NA,2,,default,"1-Heidfeldhof,_Stuttgart2004-2006526NANAambientNA",Högy_et_al_2009_BUT_THERE_ARE_TWO,"Heidfeldhof,_Stuttgart",2004-2006,Heid,5,SE_combined_with_sorghum
1,1,C3_cereal,wheat,8,550,1,FACE,1,field,4,,,,dry,2,,default,"1-Maricopa,_Arizona1996550dryNAambientNA",Kimball_et_al_2001;_Pinter_et_al_1997,"Maricopa,_Arizona",1996,Mari,1,
8,501,C3_cereal,spelt,9,550,1,GC,0,pots,3,,,,NA,2,,default,"501-Heidfeldhof,_Stuttgart550NANAambientNA",Franzaring_et_al_2013,"Heidfeldhof,_Stuttgart",,Heid,5,
3,3,C3_cereal,barley,10,550,1,GC,0,pots,3,2.135,,,NA,2,,default,"3-Heidfeldhof,_Stuttgart550NAmanyambientNA",Franzaring_et_al_2013,"Heidfeldhof,_Stuttgart",,Heid,5,
1,1,C3_cereal,wheat,11,554,1,FACE,1,field,4,,,,NA,3,,default,"1-Maricopa,_Arizona1997554NANAambienthigh",Pinter_et_al_1997;_Kimball_et_al_2001;_Porteaus_et_al_2009,"Maricopa,_Arizona",1997,Mari,2,no_SE
1,1,C3_cereal,wheat,12,554,1,FACE,1,field,4,,,,NA,1,,default,"1-Maricopa,_Arizona1997554NANAambientlow",Pinter_et_al_1997;_Kimball_et_al_2001;_Porteaus_et_al_2009,"Maricopa,_Arizona",1997,Mari,2,
15,54,oilcrop,soybean,13,421,1,OTC,1,field,2,400,0.176776695,0.03125,NA,2,,default,54-1982421NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,no_SE
15,54,oilcrop,soybean,14,349,1,OTC,1,field,2,408,0.176776695,0.03125,NA,2,,default,54-1982349NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,
15,54,oilcrop,soybean,15,645,1,OTC,1,field,2,411,0.176776695,0.03125,NA,2,,default,54-1982645NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,
15,54,oilcrop,soybean,16,496,1,OTC,1,field,2,412,0.176776695,0.03125,NA,2,,default,54-1982496NANAambientNA,Rogers_et_al_1986,,1982,Zrog86,1,
